first_name,last_name,date_of_birth,gender,position,department,hire_date,salary,performance_rating,salary_increase,absenteeism_days,overtime_hours,satisfaction_score,feedback_text,will_leave
Jane,Johnson,1979-12-22,1,Manager,IT,2022-12-07,82876.12314841012,1.5547769509314118,0.19170912136481744,15,17,7.283939081450255,Good,0.0
Alex,Williams,1982-10-08,0,Manager,IT,2020-06-08,65594.01685652131,3.9010461227284927,0.12207877332881073,6,12,9.017417183595647,Average,0.0
John,Doe,1976-05-24,0,Manager,HR,2021-04-26,62681.9331233516,8.602382503682762,0.0836766675426543,18,10,6.708187818797883,Poor,0.0
Alex,Williams,1993-10-29,0,Analyst,Finance,2023-08-03,100788.92903190426,2.43451239174029,0.008818443279506427,4,9,8.442131896242717,Poor,0.0
John,Johnson,1988-07-03,1,Manager,HR,2020-10-06,88074.99797912067,8.440548835566538,0.021383972875964274,29,9,7.273820244346827,Good,1.0
Alex,Williams,1979-12-21,0,Analyst,IT,2020-02-28,60624.74840106278,6.587493694967736,0.17819907492885298,7,0,8.42250847669228,Average,0.0
Alex,Johnson,1990-07-02,0,Analyst,HR,2019-12-31,94171.5152160401,2.419332591335427,0.05045381792016919,2,15,5.928507857285285,Good,0.0
John,Doe,1979-12-11,1,Manager,Finance,2021-11-02,70951.38946180031,7.904513263099168,0.13196054028006332,1,7,3.021946300945643,Average,0.0
Jane,Doe,1976-08-07,1,Manager,HR,2022-10-21,60880.39647753085,3.1771519533258203,0.07970040576079607,8,3,7.9524806148668254,Good,1.0
Jane,Johnson,1998-01-18,0,Developer,Finance,2022-05-17,32034.399542330397,3.194584569694948,0.030514844860475756,7,16,5.207894647243892,Good,1.0
Alex,Johnson,1998-02-21,0,Manager,IT,2020-10-31,91910.87809311677,9.448748994518496,0.14446223366474156,6,14,5.238287437758719,Good,0.0
John,Johnson,1978-02-22,0,Manager,HR,2020-11-20,34282.48732915012,4.469233912297619,0.03164814836305254,4,1,1.9515210438802137,Poor,0.0
Alex,Smith,1968-08-05,0,Analyst,HR,2019-11-06,84270.34563869203,8.22750596102061,0.15833901984034934,23,16,7.0113202623647615,Average,1.0
Alex,Smith,2003-04-17,0,Analyst,Finance,2020-10-19,118845.1055667184,3.8616384849365595,0.10639113975663533,0,7,9.589613588479594,Average,0.0
John,Williams,1985-01-01,0,Manager,IT,2022-07-10,112571.05997019121,9.375962535704176,0.054089237094285286,8,9,8.833563174031317,Poor,0.0
Emily,Smith,1994-01-19,1,Manager,IT,2024-06-29,49736.575425434756,7.3560924867860376,0.15653031256457534,18,5,7.28266904630784,Good,0.0
Jane,Smith,1984-02-21,1,Manager,Finance,2022-12-01,36187.58568798096,5.5665468446046455,0.06578395564214488,22,12,1.215779026388785,Good,1.0
Emily,Williams,1984-02-29,0,Manager,HR,2021-12-08,67140.29496031872,3.3079961571686933,0.002014226966456634,23,16,1.9845993291430055,Poor,0.0
Alex,Smith,1986-02-01,0,Manager,Finance,2022-09-21,50784.749813887,7.691522822011677,0.10639766365415637,7,14,8.026594570258027,Good,1.0
Emily,Williams,1985-12-02,0,Developer,HR,2021-07-29,116925.48975524971,9.474713668660318,0.1730125059968721,23,13,2.6923698332990718,Good,0.0
Jane,Williams,1999-05-02,1,Developer,HR,2022-03-27,31568.749095184132,7.605058338096339,0.014716258897938173,24,10,8.137092768630396,Good,0.0
Jane,Smith,1967-06-03,0,Manager,IT,2023-07-31,60313.71998707112,5.992292589249843,0.11505591897095001,15,3,2.2454070628772653,Poor,0.0
Emily,Williams,1984-05-18,0,Manager,Finance,2020-05-11,95392.7189243808,5.590542056897293,0.1243925248261953,2,7,4.826704452162925,Poor,0.0
John,Williams,1996-04-16,1,Manager,HR,2023-03-20,87818.39157077196,9.37917348291734,0.16828328720507002,17,3,4.073563996156393,Average,1.0
Alex,Williams,1979-01-05,1,Analyst,HR,2022-05-05,119250.57475485104,2.776633603574883,0.1151040433932248,8,8,9.737687780809303,Good,0.0
Jane,Johnson,1975-01-21,1,Analyst,HR,2019-11-30,118742.51353767868,2.6238143987323337,0.1532051799038593,10,1,2.580638190112021,Poor,1.0
Alex,Johnson,1980-04-04,1,Manager,Finance,2022-11-15,65919.83696016835,6.538606792383159,0.07304884032307438,11,8,7.260766781008673,Good,0.0
Emily,Smith,1987-04-19,0,Developer,Finance,2021-12-18,75191.84768275791,1.1801055126589732,0.05057099575251176,12,1,1.3430642066964245,Good,1.0
Emily,Smith,1988-12-09,0,Developer,IT,2024-06-10,42224.918557193916,3.132333286583027,0.15523429840804476,23,3,5.197542556243425,Good,1.0
John,Smith,1992-08-19,0,Manager,IT,2022-09-04,31416.238233618995,3.3359702379848937,0.1322764155689978,17,7,1.748816348580415,Average,0.0
Alex,Johnson,1973-10-29,0,Analyst,HR,2019-09-12,54721.8744588675,6.8378109315585665,0.14431077651869226,20,15,9.95005079691026,Good,1.0
Alex,Smith,1980-03-08,1,Developer,IT,2019-10-02,31091.227507897034,3.2425704751812985,0.14376164698983293,4,9,9.247799702507802,Average,0.0
John,Williams,2002-06-12,0,Manager,Finance,2021-08-05,119243.48120977501,3.6463573903599915,0.14204866838545183,11,0,8.33685739809085,Good,1.0
Alex,Johnson,1971-01-28,1,Analyst,IT,2022-04-11,77480.73492211249,7.6231178728167235,0.1677001980886292,14,5,8.824175631305163,Average,1.0
Alex,Doe,1985-04-10,1,Developer,IT,2020-06-05,76943.95616920094,9.3994877114116,0.16120330092061383,29,6,1.0452295302878074,Average,0.0
Emily,Johnson,1997-04-21,0,Analyst,HR,2023-03-01,94096.93743067031,6.218018583124742,0.03437137395009298,27,12,5.466732431378288,Average,0.0
John,Williams,1994-11-18,1,Developer,HR,2021-07-13,62890.63361879462,9.425317018889016,0.010980978182154866,15,12,9.021543983449755,Poor,0.0
Emily,Johnson,2005-10-17,0,Manager,HR,2023-06-28,94701.62501443113,7.566459843118083,0.020048274053518278,25,8,2.982194896625745,Good,0.0
John,Williams,1986-12-23,0,Manager,Finance,2020-03-14,80254.60298131997,9.25614011356074,0.07829594606680315,25,19,2.516631791132658,Poor,0.0
Emily,Smith,1996-12-19,0,Manager,IT,2022-09-14,114462.13911292312,2.1026722828338444,0.042405570100445794,26,14,4.905417246682363,Good,0.0
John,Williams,1987-06-09,0,Developer,HR,2022-04-06,38266.53035062809,5.0051681535281975,0.19990103794170333,8,15,9.041131487504042,Good,0.0
Alex,Williams,2001-11-05,0,Analyst,Finance,2023-05-07,100823.52953069955,6.57908156584313,0.01654701661244822,15,12,7.093911487216282,Good,1.0
Emily,Williams,1969-11-11,0,Analyst,IT,2021-08-16,54281.645210312774,5.602927656714286,0.0880296894448265,14,18,4.484174580740335,Average,1.0
Emily,Williams,1968-07-28,1,Manager,IT,2023-10-20,51062.535777618716,6.29277621269228,0.1141379323153696,5,9,5.949810877454778,Average,1.0
Emily,Doe,1980-01-17,1,Analyst,HR,2023-09-30,57335.978017969086,4.031133499738961,0.1135656222344632,26,1,9.392426017999119,Good,0.0
Alex,Williams,1969-03-18,0,Manager,IT,2021-12-04,115555.05972686013,6.708273881063836,0.0707811334423634,19,6,3.808011754976053,Poor,0.0
Alex,Smith,2001-12-09,0,Analyst,HR,2020-04-12,33007.61952345535,8.342387659227658,0.0900766426078016,29,16,5.239993194979785,Good,1.0
Emily,Doe,1989-12-07,1,Developer,HR,2022-05-10,65773.9193180365,2.954263636339047,0.0747281636933397,3,17,2.5853852125257406,Average,0.0
Alex,Johnson,1992-03-04,1,Developer,HR,2021-08-01,98665.3990660405,7.835379122694763,0.17721479341910504,3,16,9.350290554829266,Poor,1.0
Alex,Johnson,1966-04-18,1,Manager,HR,2023-12-11,39072.64774251767,3.3419023114217827,0.03540865890567948,7,6,9.183737317654444,Poor,1.0
Alex,Johnson,1970-06-27,0,Developer,Finance,2022-08-27,88851.10317323316,7.050107348205446,0.0010678283939377087,16,1,9.055956031570828,Good,1.0
Emily,Johnson,1978-04-19,0,Developer,HR,2019-10-05,38975.78751094942,9.297600671194752,0.02815409155424267,2,13,6.023207423153935,Poor,0.0
Jane,Williams,1998-07-29,0,Analyst,Finance,2021-10-19,110346.82886967197,8.96386711405113,0.1399088947531093,22,4,5.608284568223407,Average,1.0
John,Smith,1979-05-03,1,Manager,Finance,2020-09-29,53234.23508926305,1.3397258527069005,0.1166390323766092,7,14,5.074913165602607,Average,1.0
John,Williams,1977-01-03,0,Analyst,Finance,2024-03-18,119133.69866209762,2.7295545989300405,0.017349553560794817,3,18,3.467225504727445,Average,0.0
Alex,Johnson,1995-08-20,0,Manager,HR,2020-11-21,80125.68824977578,6.902166519097479,0.09940472955544133,13,13,1.152188319307304,Good,1.0
Emily,Johnson,1973-03-01,0,Analyst,IT,2021-01-13,104512.08559341579,4.445417871671534,0.11782374719604732,16,16,3.170860971652207,Good,1.0
Emily,Johnson,1980-06-30,0,Analyst,IT,2019-11-21,93272.85299767184,3.0034327288711395,0.05224003425478259,8,2,3.876563129572641,Good,1.0
John,Doe,1996-05-30,1,Analyst,Finance,2022-03-05,86251.75087512936,3.2731170322391825,0.1337907420136549,5,7,1.094734416787313,Average,0.0
Emily,Johnson,1976-05-02,0,Analyst,Finance,2023-03-06,43094.230252304376,8.535971385397369,0.003112509251743201,8,6,2.8069005615340163,Good,0.0
Emily,Doe,2002-07-01,1,Developer,HR,2022-04-09,88418.25664846934,6.10446779122053,0.11068591223274549,25,12,5.223726967240063,Poor,0.0
Emily,Doe,1976-03-26,1,Manager,HR,2023-02-20,106927.15188276525,8.605734739619514,0.09605080021723095,6,14,5.29739245416185,Good,1.0
Emily,Smith,1987-04-23,0,Developer,IT,2019-09-23,70982.77211053504,8.294226553626338,0.16561190854657526,18,15,5.669274808759182,Poor,0.0
Emily,Johnson,1969-02-15,1,Manager,IT,2023-05-20,31907.302160506748,3.0474180178215615,0.0951241228616518,29,14,8.743331235524327,Poor,1.0
Alex,Smith,1993-10-21,1,Manager,HR,2022-11-24,66982.94127244549,5.847250472687831,0.05008868035072074,21,7,3.9977699328448564,Poor,0.0
Alex,Williams,1973-07-05,0,Developer,IT,2020-05-16,86736.08334323995,3.7110317325605147,0.003714143753019772,7,19,3.042106905194274,Poor,1.0
John,Doe,2004-12-28,0,Analyst,Finance,2022-11-24,94489.82758010997,6.38136484137847,0.04235985771630955,18,9,4.846639845048408,Good,1.0
Alex,Williams,1989-03-04,0,Developer,IT,2020-08-13,117838.4807453205,3.9809243316080924,0.02373114063925046,1,12,9.788410306398243,Good,1.0
John,Doe,1979-01-23,0,Developer,HR,2020-03-11,91105.0881852603,7.525864170078858,0.19300632458198377,12,7,1.1661077713872037,Good,1.0
John,Doe,1980-09-15,1,Developer,IT,2021-07-07,64166.77807370709,4.445148773308151,0.11782668063120766,14,2,8.196207796918028,Good,1.0
Alex,Doe,1996-05-31,1,Developer,IT,2019-08-20,62846.14689014026,3.463389254555583,0.10120725404549616,10,3,7.5356392145181506,Good,0.0
John,Williams,2003-04-09,0,Analyst,IT,2020-12-30,31791.133536607005,7.291246726378855,0.050582361111257426,20,11,4.6260062106096775,Good,1.0
Alex,Williams,1966-03-30,1,Manager,Finance,2022-07-15,37560.15430685631,7.133734268979853,0.13602193968665546,0,12,9.481010454415333,Average,1.0
Alex,Williams,1982-04-10,0,Developer,HR,2019-09-22,62428.90239224065,8.318290512694027,0.12231530909588023,18,4,7.471300049108987,Good,0.0
Emily,Smith,1988-07-03,1,Developer,HR,2020-09-13,62441.672623433,4.873797172791702,0.0819036960557428,14,16,7.739447172435887,Good,0.0
John,Doe,2002-12-04,0,Manager,Finance,2019-09-28,85718.37857440076,2.293224465355605,0.10447465279336021,5,10,3.8493671357138206,Average,1.0
John,Johnson,1969-07-03,1,Developer,HR,2020-02-17,106106.36701035169,9.201108792832043,0.16412547868380736,2,5,1.6986869672481562,Good,1.0
John,Smith,1980-07-21,1,Analyst,Finance,2023-03-06,57853.342127538024,9.787719001456505,0.05625200407609492,20,15,1.4819018580340741,Poor,1.0
Jane,Williams,1975-06-29,0,Analyst,IT,2021-09-30,68048.28993794144,8.20463612138635,0.05075952851119843,15,16,8.078940427285094,Poor,1.0
Jane,Doe,1969-01-15,0,Analyst,IT,2021-05-30,94085.70792682537,6.219657824815999,0.01780063559653593,1,18,2.4977285587984586,Poor,0.0
Jane,Smith,1969-10-24,1,Analyst,HR,2021-01-10,41389.00128420673,6.090803941463097,0.02841232188861245,25,3,9.14570315015033,Average,1.0
Emily,Smith,1991-08-30,1,Manager,Finance,2024-06-07,77822.47485257401,2.8112532809605266,0.056934878389363536,13,7,5.233125328418204,Good,0.0
John,Smith,2004-03-14,1,Manager,HR,2022-06-29,109211.82180902775,8.989781584725877,0.19153269496179465,7,0,1.019268274109277,Average,1.0
John,Williams,2005-05-12,1,Manager,IT,2021-07-23,117354.00610717127,5.994384799369089,0.036584799684262585,11,2,6.323585789214843,Poor,1.0
Jane,Doe,1984-07-15,1,Analyst,HR,2020-01-05,106957.97975154324,6.923462288737002,0.08688465187264097,10,14,2.7473742695669414,Average,0.0
John,Doe,1965-06-17,1,Analyst,IT,2023-12-25,78751.81416303555,6.817615629992197,0.10907257042672834,19,1,7.709527768174954,Good,0.0
Emily,Williams,2006-03-18,1,Developer,HR,2024-06-29,84781.57985431509,4.594614928670202,0.12900196309831347,10,17,3.4234338187468687,Average,0.0
Jane,Williams,1988-12-22,0,Analyst,Finance,2020-05-09,115530.91288625145,1.6518008157461632,0.059052126017194784,3,3,5.984562630058626,Average,0.0
Alex,Williams,1978-05-05,1,Analyst,Finance,2023-02-09,73179.422200414,7.711644835370706,0.04105433491013171,29,5,4.114998883847036,Poor,0.0
Alex,Smith,1977-03-05,1,Analyst,IT,2023-09-11,87759.78639969102,5.247436291797649,0.18157812008256657,13,6,4.896707922991482,Poor,0.0
Emily,Smith,1980-10-06,0,Manager,HR,2020-12-15,53999.057291925405,7.444841342409654,0.07885164709914905,23,13,5.283835213142983,Good,1.0
